Bet ID,Date,Game Date,Pitcher,Team,Opponent,Home/Away,Sportsbook,Opening Odds,Closing Odds,Executed Odds,Exchange-adjusted Odds,Strikeout Line,Model Projection,Market Projection,Margin,Devig Edge,Model Probability,Market Implied Probability,Bet Side,Odds,Decimal Odds,American Odds,Units Risked,Units Won/Lost,Stake ($),Profit/Loss ($),ROI for Bet,CLV,Result,Running Win %,Running ROI,Running Units,Running Bankroll,Year,Month,Odds Bucket,Model Sample,Kelly Fraction
KPROP-00029,2025-07-08 19:05:38,2025-07-08,Logan Gilbert,136,147,Away,betmgm,,,115.0,115.0,6.5,6.546505410626652,6.5,-0.04650541062665159,0.11630853176954048,0.5192132705904839,0.45142296368989204,Under,115.0,2.15,115.0,1.0,1.15,100.0,114.99999999999999,1.15,,Win,0.4482758620689655,-0.09667445703674428,-2.803559254065584,9719.644074593441,2025,2025-07,+100 to +120,2025 Validation,0.1011378537126439
KPROP-00030,2025-07-08 19:35:38,2025-07-08,Seth Lugo,118,134,Home,betmgm,,,115.0,115.0,5.5,5.057852264948694,5.5,0.44214773505130633,0.30249278127816126,0.6058105959433309,0.453954604539546,Under,115.0,2.15,115.0,1.0,1.15,100.0,114.99999999999999,1.15,,Win,0.4666666666666667,-0.05511864180218614,-1.6535592540655841,9834.644074593441,2025,2025-07,+100 to +120,2025 Validation,0.2630372011114446
KPROP-00031,2025-07-08 19:35:38,2025-07-08,Shota Imanaga,112,142,Away,fanduel,,,-106.0,-106.0,4.5,4.3407946341734025,4.5,0.1592053658265975,0.09328636784645351,0.5625648300569129,0.4903184165232359,Under,-106.0,1.9433962264150944,-106.0,1.0,0.9433962264150944,100.0,94.33962264150944,0.9433962264150944,,Win,0.4838709677419355,-0.022908484762919026,-0.7101630276504898,9928.983697234951,2025,2025-07,-119 to -101,2025 Validation,0.09888354991724072
KPROP-00032,2025-07-08 19:40:37,2025-07-08,Sonny Gray,138,120,Home,bovada,,,105.0,105.0,5.5,5.407233331924897,5.5,0.09276666807510292,0.11700885234183522,0.5448823669960172,0.48220436280137774,Under,105.0,2.05,105.0,1.0,-1.0,100.0,-100.0,-1.0,,Loss,0.46875,-0.053442594614077805,-1.7101630276504898,9828.983697234951,2025,2025-07,+100 to +120,2025 Validation,0.11143700223031928
KPROP-00033,2025-07-09 19:10:38,2025-07-09,Lucas Giolito,111,115,Home,draftkings,,,-130.0,-130.0,6.5,5.911056056640091,6.5,0.5889439433599089,0.09795998002479461,0.6205860756661883,0.5542635658914729,Under,-130.0,1.7692307692307692,-130.0,1.0,0.7692307692307692,100.0,76.92307692307692,0.7692307692307692,,Win,0.48484848484848486,-0.028513098739991534,-0.9409322584197206,9905.906774158027,2025,2025-07,-149 to -120,2025 Validation,0.127347974032233
KPROP-00034,2025-07-09 17:10:39,2025-07-09,Reese Olson,116,139,Home,draftkings,,,110.0,110.0,4.5,4.480398173459048,4.5,0.019601826540951883,0.1252391355802005,0.5358281598000955,0.4572564612326044,Under,110.0,2.1,110.0,1.0,1.1,100.0,110.00000000000001,1.1,,Win,0.5,0.004678462987655278,0.15906774158027948,10015.906774158027,2025,2025-07,+100 to +120,2025 Validation,0.11385375961836408
KPROP-00035,2025-07-09 14:10:37,2025-07-09,Tyler Glasnow,119,158,Away,bovada,,,-105.0,-105.0,5.5,4.987651645375807,5.5,0.5123483546241934,0.2068201172214874,0.6181273771134448,0.49439461883408076,Under,-105.0,1.9523809523809523,-105.0,1.0,0.9523809523809523,100.0,95.23809523809523,0.9523809523809523,,Win,0.5142857142857142,0.03175567697032091,1.1114486939612318,10111.144869396123,2025,2025-07,-119 to -101,2025 Validation,0.2171611230825618
KPROP-00036,2025-07-10 13:10:37,2025-07-10,Chris Paddack,142,112,Home,betrivers,,,132.0,132.0,3.5,3.7246161696759823,3.5,-0.2246161696759823,0.13454359639971514,0.48902741224125645,0.4090768755788824,Under,132.0,2.3200000000000003,132.0,1.0,1.3200000000000003,100.0,132.00000000000003,1.3200000000000003,,Win,0.5277777777777778,0.06754024149892311,2.431448693961232,10243.144869396123,2025,2025-07,+121 to +150,2025 Validation,0.10192696696948114
KPROP-00037,2025-07-10 13:10:37,2025-07-10,Chris Paddack,142,112,Home,fanduel,,,-156.0,-156.0,4.5,3.7246161696759823,4.5,0.7753838303240177,0.11993798724680327,0.6824622109785208,0.5782537067545305,Under,-156.0,1.641025641025641,-156.0,1.0,0.641025641025641,100.0,64.1025641025641,0.641025641025641,,Win,0.5405405405405406,0.08303984689153711,3.072474334986873,10307.247433498687,2025,2025-07,<= -150,2025 Validation,0.1871032601050131
KPROP-00038,2025-07-10 17:10:38,2025-07-10,Nick Lodolo,113,146,Home,betmgm,,,-105.0,-105.0,5.5,5.235166062390426,5.5,0.2648339376095743,0.12217174203260617,0.5747708922606032,0.4954843079701965,Under,-105.0,1.9523809523809523,-105.0,1.0,0.9523809523809523,100.0,95.23809523809523,0.9523809523809523,,Win,0.5526315789473685,0.10591724440441645,4.024855287367825,10402.485528736783,2025,2025-07,-119 to -101,2025 Validation,0.12828032913423648
KPROP-00039,2025-07-11 19:05:38,2025-07-11,Dean Kremer,110,146,Home,fanduel,,,-110.0,-110.0,4.5,4.1034769737086085,4.5,0.39652302629139147,0.1619297504370012,0.6086298692765244,0.5010897994768962,Under,-110.0,1.9090909090909092,-110.0,1.0,-1.0,100.0,-100.0,-1.0,,Loss,0.5384615384615384,0.07756039198379039,3.024855287367825,10302.485528736783,2025,2025-07,-119 to -101,2025 Validation,0.1781227254807013
KPROP-00040,2025-07-12 16:10:37,2025-07-12,Brady Singer,113,115,Home,draftkings,,,125.0,125.0,5.5,5.315113076154229,5.5,0.1848869238457711,0.2619024570501519,0.5608455364667342,0.4242424242424243,Under,125.0,2.25,125.0,1.0,-1.0,100.0,-100.0,-1.0,,Loss,0.525,0.05062138218419563,2.024855287367825,10202.485528736783,2025,2025-07,+121 to +150,2025 Validation,0.20952196564012154
KPROP-00041,2025-07-12 16:10:37,2025-07-12,Brady Singer,113,115,Home,betmgm,,,-160.0,-160.0,6.5,5.315113076154229,6.5,1.184886923845771,0.1615649715669305,0.7148092132719572,0.5817245817245817,Under,-160.0,1.625,-160.0,1.0,-1.0,100.0,-100.0,-1.0,,Loss,0.5121951219512195,0.02499647042360549,1.0248552873678252,10102.485528736783,2025,2025-07,<= -150,2025 Validation,0.2585039545070888
KPROP-00042,2025-07-12 19:35:38,2025-07-12,Framber Valdez,117,140,Home,fanduel,,,-128.0,-128.0,6.5,5.579702908189972,6.5,0.9202970918100277,0.1996191890072433,0.6734704218988032,0.5350734094616639,Under,-128.0,1.78125,-128.0,1.0,-1.0,100.0,-100.0,-1.0,,Loss,0.5,0.0005917925563767896,0.024855287367825163,10002.485528736783,2025,2025-07,-149 to -120,2025 Validation,0.2555125619292714
KPROP-00043,2025-07-12 16:10:37,2025-07-12,Garrett Crochet,111,139,Home,betrivers,,,132.0,132.0,6.5,6.713673233589651,6.5,-0.21367323358965074,0.1441870463827042,0.49318407171668277,0.4004316710212427,Under,132.0,2.3200000000000003,132.0,1.0,-1.0,100.0,-100.0,-1.0,,Loss,0.4883720930232558,-0.02267778401470174,-0.9751447126321748,9902.485528736783,2025,2025-07,+121 to +150,2025 Validation,0.109232610895988
KPROP-00044,2025-07-12 16:10:37,2025-07-12,Garrett Crochet,111,139,Home,fanduel,,,-136.0,-136.0,7.5,6.713673233589651,7.5,0.7863267664103493,0.11283101324862244,0.6412924483127654,0.5475460122699387,Under,-136.0,1.7352941176470589,-136.0,1.0,-1.0,100.0,-100.0,-1.0,,Loss,0.4772727272727273,-0.044889652559822156,-1.9751447126321748,9802.485528736783,2025,2025-07,-149 to -120,2025 Validation,0.1534501780181265
KPROP-00045,2025-07-12 14:10:38,2025-07-12,Mike Burrows,134,142,Away,bovada,,,130.0,130.0,4.5,4.803504426511019,4.5,-0.3035044265110187,0.09392837687672706,0.475621033424664,0.4270462633451957,Under,130.0,2.3,130.0,1.0,1.2999999999999998,100.0,129.99999999999997,1.2999999999999998,,Win,0.4888888888888889,-0.015003215836270557,-0.675144712632175,9932.485528736783,2025,2025-07,+121 to +150,2025 Validation,0.07225259759748236
KPROP-00046,2025-07-13 13:35:37,2025-07-13,Austin Gomber,115,113,Away,betmgm,,,-110.0,-110.0,3.5,3.3818185115066415,3.5,0.11818148849335852,0.07355061757925219,0.5623360377796083,0.5056053811659194,Under,-110.0,1.9090909090909092,-110.0,1.0,0.9090909090909092,100.0,90.90909090909092,0.9090909090909092,,Win,0.5,0.005085786879537699,0.23394619645873416,10023.394619645873,2025,2025-07,-119 to -101,2025 Validation,0.08090567933717739
KPROP-00047,2025-07-13 14:10:37,2025-07-13,Freddy Peralta,158,120,Home,betmgm,,,-135.0,-135.0,6.5,5.6716452918764215,6.5,0.8283547081235785,0.14694304342463305,0.658882173882236,0.552594002855783,Under,-135.0,1.7407407407407407,-135.0,1.0,-1.0,100.0,-100.0,-1.0,,Loss,0.48936170212765956,-0.016299017096622678,-0.7660538035412658,9923.394619645873,2025,2025-07,-149 to -120,2025 Validation,0.19837310862325463
KPROP-00048,2025-07-13 16:05:38,2025-07-13,Jeffrey Springs,133,141,Home,draftkings,,,115.0,115.0,3.5,3.6793386215791144,3.5,-0.1793386215791144,0.07171923246594492,0.4984740616120674,0.44289258476523014,Under,115.0,2.15,115.0,1.0,-1.0,100.0,-100.0,-1.0,,Loss,0.4791666666666667,-0.036792787573776374,-1.7660538035412658,9823.394619645873,2025,2025-07,+100 to +120,2025 Validation,0.06236454997038689
KPROP-00049,2025-07-13 14:10:37,2025-07-13,Nathan Eovaldi,140,117,Away,fanduel,,,130.0,130.0,4.5,4.558931977733761,4.5,-0.05893197773376091,0.19819798230286967,0.5209556444795086,0.4170073589533933,Under,130.0,2.3,130.0,1.0,-1.0,100.0,-100.0,-1.0,,Loss,0.46938775510204084,-0.05645007762329114,-2.766053803541266,9723.394619645873,2025,2025-07,+121 to +150,2025 Validation,0.15245998638682284
KPROP-00050,2025-07-13 14:10:37,2025-07-13,Nathan Eovaldi,140,117,Away,fanatics,,,-160.0,-160.0,5.5,4.558931977733761,5.5,0.9410680222662391,0.1258514712408474,0.6928316746097523,0.5806451612903226,Under,-160.0,1.625,-160.0,1.0,-1.0,100.0,-100.0,-1.0,,Loss,0.46,-0.07532107607082532,-3.766053803541266,9623.394619645873,2025,2025-07,<= -150,2025 Validation,0.20136235398535582
KPROP-00051,2025-07-13 13:35:37,2025-07-13,Shota Imanaga,112,147,Away,fanduel,,,118.0,118.0,4.5,4.71624153683377,4.5,-0.21624153683376957,0.07170755452875133,0.4916089699673172,0.4402054292002935,Under,118.0,2.1799999999999997,118.0,1.0,-1.0,100.0,-100.0,-1.0,,Loss,0.45098039215686275,-0.09345203536355423,-4.766053803541266,9523.394619645873,2025,2025-07,+100 to +120,2025 Validation,0.06076911400741639
KPROP-00052,2025-07-13 16:05:38,2025-07-13,Yoshinobu Yamamoto,119,137,Away,draftkings,,,120.0,120.0,5.5,5.298894020837397,5.5,0.20110597916260264,0.24006473601944245,0.5636657890997465,0.45940170940170943,Under,120.0,2.2,120.0,1.0,-1.0,100.0,-100.0,-1.0,,Loss,0.4423076923076923,-0.11088565006810126,-5.766053803541266,9423.394619645873,2025,2025-07,+100 to +120,2025 Validation,0.2000539466828687
KPROP-00053,2025-07-18 19:05:38,2025-07-18,Chris Bassitt,141,137,Home,betrivers,,,140.0,140.0,4.5,4.834750752150929,4.5,-0.33475075215092875,0.12788388074465562,0.4699516169769399,0.38461538461538464,Under,140.0,2.4,140.0,1.0,-1.0,100.0,-100.0,-1.0,,Loss,0.4339622641509434,-0.12766139251964653,-6.766053803541266,9323.394619645873,2025,2025-07,+121 to +150,2025 Validation,0.09134562910332544
KPROP-00054,2025-07-18 19:05:38,2025-07-18,Chris Bassitt,141,137,Home,fanduel,,,-128.0,-128.0,5.5,4.834750752150929,5.5,0.6652492478490712,0.14878101004680178,0.6449296898508361,0.5410628019323671,Under,-128.0,1.78125,-128.0,1.0,0.78125,100.0,78.125,0.78125,,Win,0.4444444444444444,-0.110829700065579,-5.984803803541266,9401.519619645873,2025,2025-07,-149 to -120,2025 Validation,0.19043969285990628
KPROP-00055,2025-07-18 19:10:38,2025-07-18,Seth Lugo,118,146,Away,fanduel,,,124.0,124.0,4.5,4.53226734711435,4.5,-0.032267347114349754,0.1782179642923729,0.5259901626305236,0.4335260115606936,Under,124.0,2.24,124.0,1.0,-1.0,100.0,-100.0,-1.0,,Loss,0.43636363636363634,-0.12699643279165937,-6.984803803541266,9301.519619645873,2025,2025-07,+121 to +150,2025 Validation,0.1437241647519136
KPROP-00056,2025-07-19 16:05:38,2025-07-19,Clay Holmes,121,113,Home,bovada,,,115.0,115.0,4.5,4.419171370725206,4.5,0.0808286292747944,0.17714910934023353,0.5475112136466203,0.46612938357656286,Under,115.0,2.15,115.0,1.0,1.15,100.0,114.99999999999999,1.15,,Win,0.44642857142857145,-0.1041929250632369,-5.834803803541266,9416.519619645873,2025,2025-07,+100 to +120,2025 Validation,0.15404270377411614
KPROP-00057,2025-07-19 19:00:38,2025-07-19,Keider Montero,116,140,Away,bovada,,,120.0,120.0,3.5,3.614345339638295,3.5,-0.11434533963829496,0.1267780293890174,0.5121718315404624,0.4517828200972447,Under,120.0,2.2,120.0,1.0,-1.0,100.0,-100.0,-1.0,,Loss,0.43859649122807015,-0.1199088386586187,-6.834803803541266,9316.519619645873,2025,2025-07,+100 to +120,2025 Validation,0.10564835782418114
KPROP-00058,2025-07-19 19:15:38,2025-07-19,Shota Imanaga,112,111,Home,draftkings,,,-135.0,-135.0,5.5,4.403272392801689,5.5,1.0967276071983107,0.252217960151362,0.7193592537039739,0.552594002855783,Under,-135.0,1.7407407407407407,-135.0,1.0,0.7407407407407407,100.0,74.07407407407408,0.7407407407407407,,Win,0.4482758620689655,-0.10507005280690562,-6.094063062800526,9390.593693719948,2025,2025-07,-149 to -120,2025 Validation,0.3404942462043387
KPROP-00059,2025-07-19 19:15:38,2025-07-19,Sonny Gray,138,109,Away,draftkings,,,110.0,110.0,5.5,5.183091950490223,5.5,0.31690804950977736,0.22612534741981893,0.5838692130570566,0.4661016949152542,Under,110.0,2.1,110.0,1.0,1.1,100.0,110.00000000000001,1.1,,Win,0.4576271186440678,-0.08464513665763604,-4.994063062800526,9500.593693719948,2025,2025-07,+100 to +120,2025 Validation,0.20556849765438084
KPROP-00060,2025-07-19 19:15:38,2025-07-19,Will Warren,147,144,Away,fanduel,,,134.0,134.0,4.5,4.877853491488392,4.5,-0.3778534914883922,0.08150391486804665,0.46218116020002,0.42657469595207836,Under,134.0,2.34,134.0,1.0,-1.0,100.0,-100.0,-1.0,,Loss,0.45,-0.09990105104667543,-5.994063062800526,9400.593693719948,2025,2025-07,+121 to +150,2025 Validation,0.060823817065706456
KPROP-00061,2025-07-19 18:45:38,2025-07-19,Yu Darvish,135,120,Away,bovada,,,105.0,105.0,4.5,4.382727591343432,4.5,0.11727240865656796,0.1367211439934809,0.5544981190212103,0.48897411313518696,Under,105.0,2.05,105.0,1.0,1.0499999999999998,100.0,104.99999999999999,1.0499999999999998,,Win,0.45901639344262296,-0.08105021414427092,-4.944063062800526,9505.593693719948,2025,2025-07,+100 to +120,2025 Validation,0.1302106133271247
KPROP-00062,2025-07-20 14:15:38,2025-07-20,Garrett Crochet,111,112,Away,draftkings,,,120.0,120.0,6.5,6.624918502160689,6.5,-0.12491850216068912,0.11529538631796153,0.5069524483263461,0.44172932330827064,Under,120.0,2.2,120.0,1.0,1.2000000000000002,100.0,120.00000000000001,1.2000000000000002,,Win,0.46774193548387094,-0.06038811391613752,-3.7440630628005263,9625.593693719948,2025,2025-07,+100 to +120,2025 Validation,0.09607948859830127
KPROP-00063,2025-07-20 16:10:38,2025-07-20,Merrill Kelly,109,138,Home,fanduel,,,-128.0,-128.0,5.5,4.77789935196175,5.5,0.7221006480382499,0.16648118171517334,0.6548666283313254,0.5581395348837209,Under,-128.0,1.78125,-128.0,1.0,0.78125,100.0,78.125,0.78125,,Win,0.47619047619047616,-0.04702877877461153,-2.9628130628005263,9703.718693719948,2025,2025-07,-149 to -120,2025 Validation,0.21309591259542188
KPROP-00064,2025-07-20 12:05:37,2025-07-20,Robbie Ray,137,141,Away,draftkings,,,105.0,105.0,5.5,5.483119301899178,5.5,0.016880698100822045,0.09021920877079681,0.5318142481808765,0.4675324675324675,Under,105.0,2.05,105.0,1.0,1.0499999999999998,100.0,104.99999999999999,1.0499999999999998,,Win,0.484375,-0.029887704106258225,-1.9128130628005264,9808.718693719948,2025,2025-07,+100 to +120,2025 Validation,0.08592305597218745
KPROP-00065,2025-07-21 18:40:38,2025-07-21,Brady Singer,113,120,Away,betmgm,,,125.0,125.0,4.5,4.579544481282818,4.5,-0.07954448128281832,0.16341885960590719,0.5170750487137366,0.43027888446215146,Under,125.0,2.25,125.0,1.0,1.25,100.0,125.0,1.25,,Win,0.49230769230769234,-0.010197124043085022,-0.6628130628005264,9933.718693719948,2025,2025-07,+121 to +150,2025 Validation,0.13073508768472575
KPROP-00066,2025-07-21 18:35:38,2025-07-21,Jack Flaherty,116,134,Away,betmgm,,,-125.0,-125.0,6.5,5.935653714618964,6.5,0.5643462853810357,0.10994676179118884,0.6166370898839938,0.5384615384615385,Under,-125.0,1.8,-125.0,1.0,0.8,100.0,80.0,0.8,,Win,0.5,0.002078589957567782,0.1371869371994736,10013.718693719948,2025,2025-07,-149 to -120,2025 Validation,0.13743345223898604
KPROP-00067,2025-07-21 18:40:38,2025-07-21,Jake Irvin,120,113,Home,fanduel,,,-104.0,-104.0,4.5,4.3020303546518965,4.5,0.19796964534810346,0.11816656501690603,0.5700456998125403,0.4932249322493225,Under,-104.0,1.9615384615384617,-104.0,1.0,0.9615384615384617,100.0,96.15384615384616,0.9615384615384617,,Win,0.5074626865671642,0.016398886548327392,1.0987253987379353,10109.872539873793,2025,2025-07,-119 to -101,2025 Validation,0.12289322761758226
KPROP-00068,2025-07-22 18:45:38,2025-07-22,Chase Burns,113,120,Away,draftkings,,,125.0,125.0,5.5,5.80330342364607,5.5,-0.3033034236460699,0.0749774983792435,0.47776777705744156,0.43391066545123064,Under,125.0,2.25,125.0,1.0,-1.0,100.0,-100.0,-1.0,,Loss,0.5,0.0014518440990872836,0.09872539873793529,10009.872539873793,2025,2025-07,+121 to +150,2025 Validation,0.0599819987033948
KPROP-00069,2025-07-22 19:05:39,2025-07-22,Max Scherzer,141,147,Home,betmgm,,,110.0,110.0,5.5,5.23208200581149,5.5,0.2679179941885099,0.20814929137678362,0.5753091863698969,0.46153846153846156,Under,110.0,2.1,110.0,1.0,1.1,100.0,110.00000000000001,1.1,,Win,0.5072463768115942,0.01737283186576718,1.1987253987379354,10119.872539873793,2025,2025-07,+100 to +120,2025 Validation,0.18922662852434874
KPROP-00070,2025-07-22 19:05:39,2025-07-22,Max Scherzer,141,147,Home,betrivers,,,-186.0,-186.0,6.5,5.23208200581149,6.5,1.26791799418851,0.11866242896119485,0.7275217195342036,0.6044807080625086,Under,-186.0,1.5376344086021505,-186.0,1.0,0.5376344086021505,100.0,53.76344086021505,0.5376344086021505,,Win,0.5142857142857142,0.02480514010485837,1.7363598073400859,10173.635980734009,2025,2025-07,<= -150,2025 Validation,0.2207121178678224
KPROP-00071,2025-07-22 18:40:38,2025-07-22,Mitch Keller,134,116,Home,bovada,,,130.0,130.0,4.5,4.806379728215197,4.5,-0.3063797282151972,0.09272557861697672,0.47509807765955514,0.41888297872340424,Under,130.0,2.3,130.0,1.0,-1.0,100.0,-100.0,-1.0,,Loss,0.5070422535211268,0.010371264892113886,0.7363598073400859,10073.635980734009,2025,2025-07,+121 to +150,2025 Validation,0.07132736816690519
KPROP-00072,2025-07-23 12:10:38,2025-07-23,Dylan Cease,135,146,Away,betonlineag,,,116.0,116.0,6.5,6.2883201697860756,6.5,0.21167983021392445,0.20980762062802294,0.5600961206611217,0.4424778761061947,Under,116.0,2.16,116.0,1.0,1.1600000000000001,100.0,116.00000000000001,1.1600000000000001,,Win,0.5138888888888888,0.026338330657501196,1.896359807340086,10189.635980734009,2025,2025-07,+100 to +120,2025 Validation,0.18086863847243353
KPROP-00073,2025-07-23 12:10:38,2025-07-23,Dylan Cease,135,146,Away,betrivers,,,-180.0,-180.0,7.5,6.2883201697860756,7.5,1.2116798302139244,0.09421437087708667,0.70342352413527,0.5965417867435159,Under,-180.0,1.5555555555555556,-180.0,1.0,0.5555555555555556,100.0,55.55555555555556,0.5555555555555556,,Win,0.5205479452054794,0.03358788168350194,2.4519153628956416,10245.191536289565,2025,2025-07,<= -150,2025 Validation,0.16958586757875602
KPROP-00074,2025-07-23 15:40:38,2025-07-23,Luis Castillo,136,158,Home,bovada,,,100.0,100.0,5.5,5.07337186522891,5.5,0.4266281347710903,0.20617715946358217,0.6030885797317911,0.4939759036144578,Under,100.0,2.0,100.0,1.0,-1.0,100.0,-100.0,-1.0,,Loss,0.5135135135135135,0.01962047787696813,1.4519153628956416,10145.191536289565,2025,2025-07,+100 to +120,2025 Validation,0.20617715946358217
KPROP-00075,2025-07-23 12:05:38,2025-07-23,Michael Soroka,120,113,Home,fanduel,,,-122.0,-122.0,5.5,5.048045023048202,5.5,0.4519549769517983,0.10550716860387344,0.6075309665300566,0.5309727034564354,Under,-122.0,1.819672131147541,-122.0,1.0,-1.0,100.0,-100.0,-1.0,,Loss,0.5066666666666667,0.006025538171941888,0.4519153628956416,10045.191536289565,2025,2025-07,-149 to -120,2025 Validation,0.1287187456967256
KPROP-00076,2025-07-23 12:05:38,2025-07-23,Nick Lodolo,113,120,Away,fanatics,,,-120.0,-120.0,5.5,5.046114204456978,5.5,0.4538857955430222,0.11442776053035697,0.6078696875620129,0.5157232704402516,Under,-120.0,1.8333333333333335,-120.0,1.0,-1.0,100.0,-100.0,-1.0,,Loss,0.5,-0.007211639961899452,-0.5480846371043584,9945.191536289565,2025,2025-07,-149 to -120,2025 Validation,0.13731331263642835
KPROP-00077,2025-07-23 14:20:38,2025-07-23,Seth Lugo,118,112,Away,bovada,,,110.0,110.0,4.5,4.429734199788526,4.5,0.070265800211474,0.14553018023180597,0.5454905620151457,0.4572564612326044,Under,110.0,2.1,110.0,1.0,-1.0,100.0,-100.0,-1.0,,Loss,0.4935064935064935,-0.02010499528706959,-1.5480846371043584,9845.191536289565,2025,2025-07,+100 to +120,2025 Validation,0.13230016384709634
KPROP-00078,2025-07-23 12:15:38,2025-07-23,Spencer Strider,144,137,Home,fanduel,,,108.0,108.0,7.5,7.38727040660153,7.5,0.11272959339846977,0.12571552345775416,0.5412093862777664,0.46391752577319584,Under,108.0,2.08,108.0,1.0,1.08,100.0,108.0,1.08,,Win,0.5,-0.006001085091081517,-0.4680846371043583,9953.191536289565,2025,2025-07,+100 to +120,2025 Validation,0.11640326246088348
KPROP-00079,2025-07-23 16:10:38,2025-07-23,Tyler Glasnow,119,142,Home,betonlineag,,,124.0,124.0,6.5,5.715299753097168,6.5,0.7847002469028324,0.46031642490450847,0.6519269754037984,0.4357578877693609,Under,124.0,2.24,124.0,1.0,-1.0,100.0,-100.0,-1.0,,Loss,0.4936708860759494,-0.01858334983676403,-1.4680846371043583,9853.191536289565,2025,2025-07,+121 to +150,2025 Validation,0.37122292331008744
KPROP-00080,2025-07-24 19:45:38,2025-07-24,Sonny Gray,138,135,Home,fanatics,,,125.0,125.0,4.5,4.5353790020160165,4.5,-0.035379002016016514,0.18215411402089424,0.5254018284537307,0.4242424242424243,Under,125.0,2.25,125.0,1.0,-1.0,100.0,-100.0,-1.0,,Loss,0.4875,-0.03085105796380448,-2.4680846371043583,9753.191536289565,2025,2025-07,+121 to +150,2025 Validation,0.14572329121671537
KPROP-00081,2025-07-24 19:45:38,2025-07-24,Sonny Gray,138,135,Home,draftkings,,,-160.0,-160.0,5.5,4.5353790020160165,5.5,0.9646209979839835,0.13242214740977853,0.6968751676367868,0.5806451612903226,Under,-160.0,1.625,-160.0,1.0,0.625,100.0,62.5,0.625,,Win,0.49382716049382713,-0.02275413132227603,-1.8430846371043583,9815.691536289565,2025,2025-07,<= -150,2025 Validation,0.21187543585564567
KPROP-00082,2025-07-25 19:05:38,2025-07-25,Dean Kremer,110,115,Home,betonlineag,,,118.0,118.0,5.5,5.444529799826696,5.5,0.055470200173304285,0.17381994576112303,0.5384495164041849,0.4409431386295709,Under,118.0,2.1799999999999997,118.0,1.0,1.1799999999999997,100.0,117.99999999999997,1.1799999999999997,,Win,0.5,-0.008086398013467787,-0.6630846371043586,9933.691536289565,2025,2025-07,+100 to +120,2025 Validation,0.14730503878061277
KPROP-00083,2025-07-25 19:40:38,2025-07-25,Shota Imanaga,112,145,Away,betrivers,,,135.0,135.0,4.5,4.617712725438477,4.5,-0.11771272543847733,0.19830316552321858,0.5099162406481781,0.4088050314465409,Under,135.0,2.35,135.0,1.0,1.35,100.0,135.0,1.35,,Win,0.5060240963855421,0.008276088709586042,0.6869153628956415,10068.691536289565,2025,2025-07,+121 to +150,2025 Validation,0.14689123372090265
KPROP-00084,2025-07-25 19:40:38,2025-07-25,Shota Imanaga,112,145,Away,betrivers,,,-157.0,-157.0,5.5,4.617712725438477,5.5,0.8822872745615227,0.11754287180763023,0.6827012874466847,0.5863112484708004,Under,-157.0,1.6369426751592355,-157.0,1.0,0.6369426751592355,100.0,63.694267515923556,0.6369426751592355,,Win,0.5119047619047619,0.015760214738748536,1.323858038054877,10132.385803805488,2025,2025-07,<= -150,2025 Validation,0.1845423087379795
KPROP-00085,2025-07-26 19:00:38,2025-07-26,Grant Holmes,144,140,Away,betonlineag,,,132.0,132.0,5.5,5.599676873418718,5.5,-0.09967687341871834,0.1876446036476631,0.5119157774343375,0.4249291784702549,Under,132.0,2.3200000000000003,132.0,1.0,1.3200000000000003,100.0,132.00000000000003,1.3200000000000003,,Win,0.5176470588235295,0.03110421221241032,2.6438580380548773,10264.385803805488,2025,2025-07,+121 to +150,2025 Validation,0.1421550027633811
KPROP-00086,2025-07-26 19:05:38,2025-07-26,Jacob Lopez,133,117,Away,fanduel,,,-130.0,-130.0,5.5,5.0021365566611555,5.5,0.49786344333884447,0.0891132657680983,0.6155857589124034,0.5427435387673957,Under,-130.0,1.7692307692307692,-130.0,1.0,0.7692307692307692,100.0,76.92307692307692,0.7692307692307692,,Win,0.5232558139534884,0.03968707915448426,3.4130888072856465,10341.308880728564,2025,2025-07,-149 to -120,2025 Validation,0.1158472454985278
KPROP-00087,2025-07-26 19:05:38,2025-07-26,Joe Ryan,142,120,Home,betrivers,,,138.0,138.0,5.5,5.822476726644637,5.5,-0.3224767266446369,0.12954427201130903,0.4745984336181971,0.3886181003820313,Under,138.0,2.38,138.0,1.0,1.38,100.0,138.0,1.38,,Win,0.5287356321839081,0.05509297479638674,4.793088807285646,10479.308880728564,2025,2025-07,+121 to +150,2025 Validation,0.09387266087776017
KPROP-00088,2025-07-26 19:05:38,2025-07-26,Joe Ryan,142,120,Home,draftkings,,,-115.0,-115.0,6.5,5.822476726644637,6.5,0.6775232733553631,0.1867846901301481,0.6347918109998467,0.5254386933009602,Under,-115.0,1.8695652173913042,-115.0,1.0,0.8695652173913042,100.0,86.95652173913042,0.8695652173913042,,Win,0.5340909090909091,0.0643483411895108,5.66265402467695,10566.265402467696,2025,2025-07,-119 to -101,2025 Validation,0.21480239364967033
