n,wr,roi,roi_lo90,roi_hi90,units,avg_odds,avg_edge,avg_ev,clv_mean,clv_pos_pct,sharpe_ann,max_dd,profit_factor,kelly_roi,over_pct,model,min_edge,sides,min_books,score
1425,0.5494736842105263,0.08231742635753882,0.04401506891268054,0.12062385146177716,117.30233255949281,-5.025964912280702,0.106570772691011,0.18265490242177712,0.004626369281254086,0.5887719298245614,3.3756590758497502,-26.54860799542533,1.18271391364407,0.004010018716294246,1.0,p_mean_all,0.05,over,3,0.06496144879829172
1705,0.5513196480938416,0.0792991053939572,0.03988102012465127,0.11560861753272242,135.204974696697,-11.899706744868036,0.10250273373534143,0.17221773418826888,0.00486554697852652,0.5941348973607038,3.3839060668055603,-33.37481591374591,1.1767385290152903,0.0033373114811327638,0.7378299120234604,p_cat_poisson,0.05,both,3,0.06441526595055978
1408,0.5099431818181818,0.092750337263324,0.04328888783784066,0.14130267069883,130.5924748667602,44.76136363636363,0.10978828069867169,0.20913919887495175,0.007417803701556549,0.5880681818181818,3.1012746837084975,-24.880866322262456,1.189264456328638,0.003501600417005275,1.0,p_cat_poisson,0.05,over,1,0.06399523660375658
1209,0.5558312655086849,0.0903195712269686,0.046194068695017264,0.13525322778436094,109.19636161340503,-7.5525227460711335,0.13036288629783713,0.22897408427662796,0.0051432153859589805,0.587262200165426,3.186409053597048,-20.985329896163133,1.203345179913231,0.00443260312826769,0.7741935483870968,p_lgb_poisson,0.08,both,3,0.06385288373886928
2420,0.5702479338842975,0.061416422522357524,0.031934737433355335,0.09076905849961735,148.6277425041052,-47.89504132231405,0.103402601941261,0.16392373790619494,0.004965501293726683,0.5636363636363636,3.252776355087737,-23.87018486336278,1.1429112908693317,0.0025788770397863962,0.759090909090909,p_poisson_glm_platt,0.03,both,1,0.06347303184792615
1430,0.4986013986013986,0.09503613428390742,0.042404304482134884,0.1471143164873565,135.9016720259876,64.16713286713286,0.11826844423433196,0.23544626793468262,0.00789649106884393,0.5867132867132867,2.985823637965412,-32.25197734772693,1.189542080928853,0.004848744789171118,1.0,p_mean_all,0.06,over,1,0.06342073697877011
1559,0.5509942270686338,0.08169640643297664,0.040469924234242685,0.12252602312793374,127.36469762901058,-9.032713277742143,0.10128483086282383,0.1708091599463325,0.004244124668156557,0.5792174470814625,3.3301125855969462,-18.2415555714457,1.1819495680414438,0.003682200554896754,1.0,p_lgb_poisson,0.03,over,3,0.06321375964695439
958,0.4979123173277662,0.1083479510436799,0.049840370274851796,0.16762487249506633,103.79733709984535,71.15240083507307,0.13069552656792252,0.2657020200294658,0.008803053603690996,0.6012526096033403,2.895642577378793,-22.922914858590225,1.215794879625458,0.0048424250964108784,1.0,p_cat_poisson,0.08,over,1,0.06284516386582517
1463,0.5529733424470267,0.08440033636241226,0.041113291465381424,0.12445243081444515,123.47769209820913,-10.263157894736842,0.11036514606970092,0.1881050561648124,0.005259568731198919,0.6008202323991798,3.372841176850133,-27.175067301924138,1.1888038105477203,0.0037574054747315983,0.7498291182501708,p_cat_poisson,0.06,both,3,0.06258601751734008
1489,0.5493619879113499,0.08139849834021637,0.04050884612657946,0.1199952652420026,121.20236402858218,-5.083277367360645,0.11108789421710273,0.19140014516972093,0.004946665357123027,0.590329079919409,3.291195648921894,-28.3211264801338,1.180629454588051,0.00401619816168323,0.8435191403626595,p_mean_all,0.06,both,3,0.06233388481181581
